"iet_name";"iet_istypedby";"isc_name";"isc_version"
IfcBoiler/NOTDEFINED;IfcBoilerType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcBuildingElementPart/INSULATION;IfcBuildingElementPartType/INSULATION;IFC4X1;"4.1.0.0"
IfcBuildingElementPart/PRECASTPANEL;IfcBuildingElementPartType/PRECASTPANEL;IFC4X1;"4.1.0.0"
IfcBuildingElementPart/USERDEFINED;IfcBuildingElementPartType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcBuildingElementPart/NOTDEFINED;IfcBuildingElementPartType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcBuildingElementProxy/COMPLEX;IfcBuildingElementProxyType/COMPLEX;IFC4X1;"4.1.0.0"
IfcBuildingElementProxy/ELEMENT;IfcBuildingElementProxyType/ELEMENT;IFC4X1;"4.1.0.0"
IfcCableSegment/CABLESEGMENT;IfcCableSegmentType/CABLESEGMENT;IFC4X1;"4.1.0.0"
IfcBuildingElementProxy/PARTIAL;IfcBuildingElementProxyType/PARTIAL;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/ERECTING;IfcConstructionEquipmentResourceType/ERECTING;IFC4X1;"4.1.0.0"
IfcBuildingElementProxy/PROVISIONFORVOID;IfcBuildingElementProxyType/PROVISIONFORVOID;IFC4X1;"4.1.0.0"
IfcBuildingElementProxy/PROVISIONFORSPACE;IfcBuildingElementProxyType/PROVISIONFORSPACE;IFC4X1;"4.1.0.0"
IfcBuildingElementProxy/USERDEFINED;IfcBuildingElementProxyType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcBuildingElementProxy/NOTDEFINED;IfcBuildingElementProxyType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcBurner/USERDEFINED;IfcBurnerType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcJunctionBox/DATA;IfcJunctionBoxType/DATA;IFC4X3_ADD1;"4.3.1.0"
IfcJunctionBox/POWER;IfcJunctionBoxType/POWER;IFC4X3_ADD1;"4.3.1.0"
IfcJunctionBox/USERDEFINED;IfcJunctionBoxType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcJunctionBox/NOTDEFINED;IfcJunctionBoxType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcKerb/USERDEFINED;IfcKerbType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcCableCarrierFitting/REDUCER;IfcCableCarrierFittingType/REDUCER;IFC4X1;"4.1.0.0"
IfcCableCarrierFitting/TEE;IfcCableCarrierFittingType/TEE;IFC4X1;"4.1.0.0"
IfcCableCarrierFitting/USERDEFINED;IfcCableCarrierFittingType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCableCarrierFitting/NOTDEFINED;IfcCableCarrierFittingType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCableCarrierSegment/CABLELADDERSEGMENT;IfcCableCarrierSegmentType/CABLELADDERSEGMENT;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/FUEL;IfcConstructionMaterialResourceType/FUEL;IFC4X1;"4.1.0.0"
IfcCableCarrierSegment/CABLETRAYSEGMENT;IfcCableCarrierSegmentType/CABLETRAYSEGMENT;IFC4X1;"4.1.0.0"
IfcCableCarrierSegment/CABLETRUNKINGSEGMENT;IfcCableCarrierSegmentType/CABLETRUNKINGSEGMENT;IFC4X1;"4.1.0.0"
IfcCableCarrierSegment/CONDUITSEGMENT;IfcCableCarrierSegmentType/CONDUITSEGMENT;IFC4X1;"4.1.0.0"
IfcCableCarrierSegment/USERDEFINED;IfcCableCarrierSegmentType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCoil/STEAMHEATINGCOIL;IfcCoilType/STEAMHEATINGCOIL;IFC4X1;"4.1.0.0"
IfcCableCarrierSegment/NOTDEFINED;IfcCableCarrierSegmentType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCableFitting/CONNECTOR;IfcCableFittingType/CONNECTOR;IFC4X1;"4.1.0.0"
IfcCableFitting/ENTRY;IfcCableFittingType/ENTRY;IFC4X1;"4.1.0.0"
IfcKerb/NOTDEFINED;IfcKerbType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcCableSegment/USERDEFINED;IfcCableSegmentType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCableSegment/NOTDEFINED;IfcCableSegmentType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcChiller/WATERCOOLED;IfcChillerType/WATERCOOLED;IFC4X1;"4.1.0.0"
IfcLaborResource/MASONRY;IfcLaborResourceType/MASONRY;IFC4X3_ADD1;"4.3.1.0"
IfcChiller/HEATRECOVERY;IfcChillerType/HEATRECOVERY;IFC4X1;"4.1.0.0"
IfcChiller/USERDEFINED;IfcChillerType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcChiller/NOTDEFINED;IfcChillerType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcChimney/NOTDEFINED;IfcChimneyType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCoil/DXCOOLINGCOIL;IfcCoilType/DXCOOLINGCOIL;IFC4X1;"4.1.0.0"
IfcCoil/ELECTRICHEATINGCOIL;IfcCoilType/ELECTRICHEATINGCOIL;IFC4X1;"4.1.0.0"
IfcCoil/GASHEATINGCOIL;IfcCoilType/GASHEATINGCOIL;IFC4X1;"4.1.0.0"
IfcCoil/HYDRONICCOIL;IfcCoilType/HYDRONICCOIL;IFC4X1;"4.1.0.0"
IfcCoil/WATERCOOLINGCOIL;IfcCoilType/WATERCOOLINGCOIL;IFC4X1;"4.1.0.0"
IfcCoil/WATERHEATINGCOIL;IfcCoilType/WATERHEATINGCOIL;IFC4X1;"4.1.0.0"
IfcCrewResource/SITE;IfcCrewResourceType/SITE;IFC4X1;"4.1.0.0"
IfcCoil/USERDEFINED;IfcCoilType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcColumn/PILASTER;IfcColumnType/PILASTER;IFC4X1;"4.1.0.0"
IfcColumn/USERDEFINED;IfcColumnType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcColumn/NOTDEFINED;IfcColumnType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/ANTENNA;IfcCommunicationsApplianceType/ANTENNA;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/COMPUTER;IfcCommunicationsApplianceType/COMPUTER;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/FAX;IfcCommunicationsApplianceType/FAX;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/GATEWAY;IfcCommunicationsApplianceType/GATEWAY;IFC4X1;"4.1.0.0"
IfcCompressor/ROTARY;IfcCompressorType/ROTARY;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/MODEM;IfcCommunicationsApplianceType/MODEM;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/NETWORKAPPLIANCE;IfcCommunicationsApplianceType/NETWORKAPPLIANCE;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/NETWORKBRIDGE;IfcCommunicationsApplianceType/NETWORKBRIDGE;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/NETWORKHUB;IfcCommunicationsApplianceType/NETWORKHUB;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/PLASTIC;IfcConstructionMaterialResourceType/PLASTIC;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/PRINTER;IfcCommunicationsApplianceType/PRINTER;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/REPEATER;IfcCommunicationsApplianceType/REPEATER;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/TRANSPORTING;IfcConstructionEquipmentResourceType/TRANSPORTING;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/ROUTER;IfcCommunicationsApplianceType/ROUTER;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/SCANNER;IfcCommunicationsApplianceType/SCANNER;IFC4X1;"4.1.0.0"
IfcCompressor/SINGLESCREW;IfcCompressorType/SINGLESCREW;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/USERDEFINED;IfcCommunicationsApplianceType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCommunicationsAppliance/NOTDEFINED;IfcCommunicationsApplianceType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCompressor/DYNAMIC;IfcCompressorType/DYNAMIC;IFC4X1;"4.1.0.0"
IfcCompressor/RECIPROCATING;IfcCompressorType/RECIPROCATING;IFC4X1;"4.1.0.0"
IfcCompressor/SCROLL;IfcCompressorType/SCROLL;IFC4X1;"4.1.0.0"
IfcCompressor/TROCHOIDAL;IfcCompressorType/TROCHOIDAL;IFC4X1;"4.1.0.0"
IfcCompressor/SINGLESTAGE;IfcCompressorType/SINGLESTAGE;IFC4X1;"4.1.0.0"
IfcCompressor/BOOSTER;IfcCompressorType/BOOSTER;IFC4X1;"4.1.0.0"
IfcCompressor/OPENTYPE;IfcCompressorType/OPENTYPE;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/WOOD;IfcConstructionMaterialResourceType/WOOD;IFC4X1;"4.1.0.0"
IfcCompressor/HERMETIC;IfcCompressorType/HERMETIC;IFC4X1;"4.1.0.0"
IfcCompressor/SEMIHERMETIC;IfcCompressorType/SEMIHERMETIC;IFC4X1;"4.1.0.0"
IfcCompressor/WELDEDSHELLHERMETIC;IfcCompressorType/WELDEDSHELLHERMETIC;IFC4X1;"4.1.0.0"
IfcCompressor/ROLLINGPISTON;IfcCompressorType/ROLLINGPISTON;IFC4X1;"4.1.0.0"
IfcCompressor/ROTARYVANE;IfcCompressorType/ROTARYVANE;IFC4X1;"4.1.0.0"
IfcCompressor/TWINSCREW;IfcCompressorType/TWINSCREW;IFC4X1;"4.1.0.0"
IfcCompressor/USERDEFINED;IfcCompressorType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCompressor/NOTDEFINED;IfcCompressorType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCondenser/AIRCOOLED;IfcCondenserType/AIRCOOLED;IFC4X1;"4.1.0.0"
IfcCondenser/EVAPORATIVECOOLED;IfcCondenserType/EVAPORATIVECOOLED;IFC4X1;"4.1.0.0"
IfcCondenser/WATERCOOLED;IfcCondenserType/WATERCOOLED;IFC4X1;"4.1.0.0"
IfcCondenser/WATERCOOLEDBRAZEDPLATE;IfcCondenserType/WATERCOOLEDBRAZEDPLATE;IFC4X1;"4.1.0.0"
IfcCondenser/WATERCOOLEDSHELLCOIL;IfcCondenserType/WATERCOOLEDSHELLCOIL;IFC4X1;"4.1.0.0"
IfcCondenser/WATERCOOLEDSHELLTUBE;IfcCondenserType/WATERCOOLEDSHELLTUBE;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/USERDEFINED;IfcConstructionMaterialResourceType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcConstructionProductResource/USERDEFINED;IfcConstructionProductResourceType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCondenser/WATERCOOLEDTUBEINTUBE;IfcCondenserType/WATERCOOLEDTUBEINTUBE;IFC4X1;"4.1.0.0"
IfcCondenser/USERDEFINED;IfcCondenserType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCondenser/NOTDEFINED;IfcCondenserType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/DEMOLISHING;IfcConstructionEquipmentResourceType/DEMOLISHING;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/EARTHMOVING;IfcConstructionEquipmentResourceType/EARTHMOVING;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/HEATING;IfcConstructionEquipmentResourceType/HEATING;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/PUMPING;IfcConstructionEquipmentResourceType/PUMPING;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/USERDEFINED;IfcConstructionEquipmentResourceType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcConstructionEquipmentResource/NOTDEFINED;IfcConstructionEquipmentResourceType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/AGGREGATES;IfcConstructionMaterialResourceType/AGGREGATES;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/CONCRETE;IfcConstructionMaterialResourceType/CONCRETE;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/DRYWALL;IfcConstructionMaterialResourceType/DRYWALL;IFC4X1;"4.1.0.0"
IfcLaborResource/CARPENTRY;IfcLaborResourceType/CARPENTRY;IFC4X3_ADD1;"4.3.1.0"
IfcConstructionMaterialResource/GYPSUM;IfcConstructionMaterialResourceType/GYPSUM;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/MASONRY;IfcConstructionMaterialResourceType/MASONRY;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/METAL;IfcConstructionMaterialResourceType/METAL;IFC4X1;"4.1.0.0"
IfcConstructionMaterialResource/NOTDEFINED;IfcConstructionMaterialResourceType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcLaborResource/CONCRETE;IfcLaborResourceType/CONCRETE;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/DRYWALL;IfcLaborResourceType/DRYWALL;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/ELECTRIC;IfcLaborResourceType/ELECTRIC;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/FINISHING;IfcLaborResourceType/FINISHING;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/FLOORING;IfcLaborResourceType/FLOORING;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/GENERAL;IfcLaborResourceType/GENERAL;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/HVAC;IfcLaborResourceType/HVAC;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/LANDSCAPING;IfcLaborResourceType/LANDSCAPING;IFC4X3_ADD1;"4.3.1.0"
IfcConstructionProductResource/NOTDEFINED;IfcConstructionProductResourceType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcController/FLOATING;IfcControllerType/FLOATING;IFC4X1;"4.1.0.0"
IfcController/PROGRAMMABLE;IfcControllerType/PROGRAMMABLE;IFC4X1;"4.1.0.0"
IfcController/PROPORTIONAL;IfcControllerType/PROPORTIONAL;IFC4X1;"4.1.0.0"
IfcController/MULTIPOSITION;IfcControllerType/MULTIPOSITION;IFC4X1;"4.1.0.0"
IfcController/TWOPOSITION;IfcControllerType/TWOPOSITION;IFC4X1;"4.1.0.0"
IfcController/USERDEFINED;IfcControllerType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcController/NOTDEFINED;IfcControllerType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCooledBeam/ACTIVE;IfcCooledBeamType/ACTIVE;IFC4X1;"4.1.0.0"
IfcCooledBeam/PASSIVE;IfcCooledBeamType/PASSIVE;IFC4X1;"4.1.0.0"
IfcCooledBeam/USERDEFINED;IfcCooledBeamType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCooledBeam/NOTDEFINED;IfcCooledBeamType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCoolingTower/NATURALDRAFT;IfcCoolingTowerType/NATURALDRAFT;IFC4X1;"4.1.0.0"
IfcCoolingTower/MECHANICALINDUCEDDRAFT;IfcCoolingTowerType/MECHANICALINDUCEDDRAFT;IFC4X1;"4.1.0.0"
IfcLaborResource/PAINTING;IfcLaborResourceType/PAINTING;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/PAVING;IfcLaborResourceType/PAVING;IFC4X3_ADD1;"4.3.1.0"
IfcCoolingTower/NOTDEFINED;IfcCoolingTowerType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcLaborResource/NOTDEFINED;IfcLaborResourceType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcCovering/CEILING;IfcCoveringType/CEILING;IFC4X1;"4.1.0.0"
IfcCovering/FLOORING;IfcCoveringType/FLOORING;IFC4X1;"4.1.0.0"
IfcCovering/CLADDING;IfcCoveringType/CLADDING;IFC4X1;"4.1.0.0"
IfcCovering/ROOFING;IfcCoveringType/ROOFING;IFC4X1;"4.1.0.0"
IfcCovering/MOLDING;IfcCoveringType/MOLDING;IFC4X1;"4.1.0.0"
IfcCovering/SKIRTINGBOARD;IfcCoveringType/SKIRTINGBOARD;IFC4X1;"4.1.0.0"
IfcCovering/INSULATION;IfcCoveringType/INSULATION;IFC4X1;"4.1.0.0"
IfcCovering/MEMBRANE;IfcCoveringType/MEMBRANE;IFC4X1;"4.1.0.0"
IfcCovering/SLEEVING;IfcCoveringType/SLEEVING;IFC4X1;"4.1.0.0"
IfcCovering/WRAPPING;IfcCoveringType/WRAPPING;IFC4X1;"4.1.0.0"
IfcCovering/USERDEFINED;IfcCoveringType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCovering/NOTDEFINED;IfcCoveringType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcCrewResource/OFFICE;IfcCrewResourceType/OFFICE;IFC4X1;"4.1.0.0"
IfcCurtainWall/USERDEFINED;IfcCurtainWallType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcCurtainWall/NOTDEFINED;IfcCurtainWallType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcDamper/BACKDRAFTDAMPER;IfcDamperType/BACKDRAFTDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/BALANCINGDAMPER;IfcDamperType/BALANCINGDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/BLASTDAMPER;IfcDamperType/BLASTDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/CONTROLDAMPER;IfcDamperType/CONTROLDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/FIREDAMPER;IfcDamperType/FIREDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/FIRESMOKEDAMPER;IfcDamperType/FIRESMOKEDAMPER;IFC4X1;"4.1.0.0"
IfcRoof/BARREL_ROOF;IfcRoofType/BARREL_ROOF;IFC4X1;"4.1.0.0"
IfcDamper/FUMEHOODEXHAUST;IfcDamperType/FUMEHOODEXHAUST;IFC4X1;"4.1.0.0"
IfcDamper/GRAVITYDAMPER;IfcDamperType/GRAVITYDAMPER;IFC4X1;"4.1.0.0"
IfcMember/PURLIN;IfcMemberType/PURLIN;IFC4X1;"4.1.0.0"
IfcDamper/GRAVITYRELIEFDAMPER;IfcDamperType/GRAVITYRELIEFDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/RELIEFDAMPER;IfcDamperType/RELIEFDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/SMOKEDAMPER;IfcDamperType/SMOKEDAMPER;IFC4X1;"4.1.0.0"
IfcDamper/USERDEFINED;IfcDamperType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcDamper/NOTDEFINED;IfcDamperType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcDiscreteAccessory/ANCHORPLATE;IfcDiscreteAccessoryType/ANCHORPLATE;IFC4X1;"4.1.0.0"
IfcDiscreteAccessory/BRACKET;IfcDiscreteAccessoryType/BRACKET;IFC4X1;"4.1.0.0"
IfcDiscreteAccessory/SHOE;IfcDiscreteAccessoryType/SHOE;IFC4X1;"4.1.0.0"
IfcDiscreteAccessory/USERDEFINED;IfcDiscreteAccessoryType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcDiscreteAccessory/NOTDEFINED;IfcDiscreteAccessoryType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/FORMEDDUCT;IfcDistributionChamberElementType/FORMEDDUCT;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/INSPECTIONCHAMBER;IfcDistributionChamberElementType/INSPECTIONCHAMBER;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/INSPECTIONPIT;IfcDistributionChamberElementType/INSPECTIONPIT;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/MANHOLE;IfcDistributionChamberElementType/MANHOLE;IFC4X1;"4.1.0.0"
IfcMember/RAFTER;IfcMemberType/RAFTER;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/METERCHAMBER;IfcDistributionChamberElementType/METERCHAMBER;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/SUMP;IfcDistributionChamberElementType/SUMP;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/TRENCH;IfcDistributionChamberElementType/TRENCH;IFC4X1;"4.1.0.0"
IfcLamp/HALOGEN;IfcLampType/HALOGEN;IFC4X1;"4.1.0.0"
IfcEngine/USERDEFINED;IfcEngineType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/VALVECHAMBER;IfcDistributionChamberElementType/VALVECHAMBER;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/USERDEFINED;IfcDistributionChamberElementType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcDistributionChamberElement/NOTDEFINED;IfcDistributionChamberElementType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcDuctFitting/JUNCTION;IfcDuctFittingType/JUNCTION;IFC4X1;"4.1.0.0"
IfcDuctFitting/OBSTRUCTION;IfcDuctFittingType/OBSTRUCTION;IFC4X1;"4.1.0.0"
IfcDuctFitting/TRANSITION;IfcDuctFittingType/TRANSITION;IFC4X1;"4.1.0.0"
IfcDuctFitting/USERDEFINED;IfcDuctFittingType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcDuctFitting/NOTDEFINED;IfcDuctFittingType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcDuctSegment/RIGIDSEGMENT;IfcDuctSegmentType/RIGIDSEGMENT;IFC4X1;"4.1.0.0"
IfcDuctSegment/FLEXIBLESEGMENT;IfcDuctSegmentType/FLEXIBLESEGMENT;IFC4X1;"4.1.0.0"
IfcDuctSegment/USERDEFINED;IfcDuctSegmentType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcDuctSegment/NOTDEFINED;IfcDuctSegmentType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcLaborResource/ELECTRIC;IfcLaborResourceType/ELECTRIC;IFC4X1;"4.1.0.0"
IfcDuctSilencer/FLATOVAL;IfcDuctSilencerType/FLATOVAL;IFC4X1;"4.1.0.0"
IfcDuctSilencer/RECTANGULAR;IfcDuctSilencerType/RECTANGULAR;IFC4X1;"4.1.0.0"
IfcProcedure/DIAGNOSTIC;IfcProcedureType/DIAGNOSTIC;IFC4X1;"4.1.0.0"
IfcDuctSilencer/ROUND;IfcDuctSilencerType/ROUND;IFC4X1;"4.1.0.0"
IfcDuctSilencer/USERDEFINED;IfcDuctSilencerType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcDuctSilencer/NOTDEFINED;IfcDuctSilencerType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcElectricAppliance/DISHWASHER;IfcElectricApplianceType/DISHWASHER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/ELECTRICCOOKER;IfcElectricApplianceType/ELECTRICCOOKER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/FREESTANDINGELECTRICHEATER;IfcElectricApplianceType/FREESTANDINGELECTRICHEATER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/FREESTANDINGFAN;IfcElectricApplianceType/FREESTANDINGFAN;IFC4X1;"4.1.0.0"
IfcElectricAppliance/FREESTANDINGWATERHEATER;IfcElectricApplianceType/FREESTANDINGWATERHEATER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/FREESTANDINGWATERCOOLER;IfcElectricApplianceType/FREESTANDINGWATERCOOLER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/FREEZER;IfcElectricApplianceType/FREEZER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/FRIDGE_FREEZER;IfcElectricApplianceType/FRIDGE_FREEZER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/HANDDRYER;IfcElectricApplianceType/HANDDRYER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/KITCHENMACHINE;IfcElectricApplianceType/KITCHENMACHINE;IFC4X1;"4.1.0.0"
IfcElectricAppliance/MICROWAVE;IfcElectricApplianceType/MICROWAVE;IFC4X1;"4.1.0.0"
IfcFan/CENTRIFUGALRADIAL;IfcFanType/CENTRIFUGALRADIAL;IFC4X1;"4.1.0.0"
IfcElectricAppliance/PHOTOCOPIER;IfcElectricApplianceType/PHOTOCOPIER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/REFRIGERATOR;IfcElectricApplianceType/REFRIGERATOR;IFC4X1;"4.1.0.0"
IfcElectricAppliance/TUMBLEDRYER;IfcElectricApplianceType/TUMBLEDRYER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/VENDINGMACHINE;IfcElectricApplianceType/VENDINGMACHINE;IFC4X1;"4.1.0.0"
IfcElectricAppliance/WASHINGMACHINE;IfcElectricApplianceType/WASHINGMACHINE;IFC4X1;"4.1.0.0"
IfcFilter/OILFILTER;IfcFilterType/OILFILTER;IFC4X1;"4.1.0.0"
IfcElectricAppliance/USERDEFINED;IfcElectricApplianceType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcElectricAppliance/NOTDEFINED;IfcElectricApplianceType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcElectricDistributionBoard/CONSUMERUNIT;IfcElectricDistributionBoardType/CONSUMERUNIT;IFC4X1;"4.1.0.0"
IfcEngine/NOTDEFINED;IfcEngineType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcEngine/INTERNALCOMBUSTION;IfcEngineType/INTERNALCOMBUSTION;IFC4X1;"4.1.0.0"
IfcElectricDistributionBoard/DISTRIBUTIONBOARD;IfcElectricDistributionBoardType/DISTRIBUTIONBOARD;IFC4X1;"4.1.0.0"
IfcElectricTimeControl/NOTDEFINED;IfcElectricTimeControlType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcElectricDistributionBoard/MOTORCONTROLCENTRE;IfcElectricDistributionBoardType/MOTORCONTROLCENTRE;IFC4X1;"4.1.0.0"
IfcElectricDistributionBoard/SWITCHBOARD;IfcElectricDistributionBoardType/SWITCHBOARD;IFC4X1;"4.1.0.0"
IfcElectricDistributionBoard/USERDEFINED;IfcElectricDistributionBoardType/USERDEFINED;IFC4X1;"4.1.0.0"
IfcElectricDistributionBoard/NOTDEFINED;IfcElectricDistributionBoardType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcElectricFlowStorageDevice/BATTERY;IfcElectricFlowStorageDeviceType/BATTERY;IFC4X1;"4.1.0.0"
IfcElectricMotor/RELUCTANCESYNCHRONOUS;IfcElectricMotorType/RELUCTANCESYNCHRONOUS;IFC4X1;"4.1.0.0"
IfcElectricFlowStorageDevice/CAPACITORBANK;IfcElectricFlowStorageDeviceType/CAPACITORBANK;IFC4X1;"4.1.0.0"
IfcRoof/RAINBOW_ROOF;IfcRoofType/RAINBOW_ROOF;IFC4X1;"4.1.0.0"
IfcElectricFlowStorageDevice/HARMONICFILTER;IfcElectricFlowStorageDeviceType/HARMONICFILTER;IFC4X1;"4.1.0.0"
IfcTask/DISMANTLE;IfcTaskType/DISMANTLE;IFC4X1;"4.1.0.0"
IfcElectricFlowStorageDevice/INDUCTORBANK;IfcElectricFlowStorageDeviceType/INDUCTORBANK;IFC4X1;"4.1.0.0"
IfcFilter/STRAINER;IfcFilterType/STRAINER;IFC4X1;"4.1.0.0"
IfcElectricFlowStorageDevice/UPS;IfcElectricFlowStorageDeviceType/UPS;IFC4X1;"4.1.0.0"
IfcEngine/EXTERNALCOMBUSTION;IfcEngineType/EXTERNALCOMBUSTION;IFC4X1;"4.1.0.0"
IfcElectricFlowStorageDevice/USERDEFINED;IfcElectricFlowStorageDeviceType/USERDEFINED;IFC4X1;"4.1.0.0"
